keyword,source,author,title,description,content,summary,full_text,publishedAt,url,language
USAID funding,Globalresearch.ca,,Nicaragua vs. El Salvador: Daniel Ortega Is No Bukele,"Although Ortega and Bukele are both serving consecutive terms, and a Central American polling firm reports that they enjoy high popularity among their respective populations, the two presidents actually offer a study in contrasts.
The post Nicaragua vs. El Sa…",,,,2025-06-12T13:32:49Z,https://www.globalresearch.ca/daniel-ortega-no-bukele/5890635,
USAID funding,Globalresearch.ca,,US Attempts to Prevent Colombia from Moving Closer to China Through Blackmail,"The rapprochement with China that Colombia’s accession to the Belt and Road Initiative represented did not go unnoticed by the Trump administration.
The post US Attempts to Prevent Colombia from Moving Closer to China Through Blackmail appeared first on Globa…",,,,2025-05-26T12:16:01Z,https://www.globalresearch.ca/us-prevent-colombia-moving-closer-china/5888247,
USAID funding,Thegatewaypundit.com,,"JUST IN: House Votes to Advance DOGE Cuts to NPR, PBS, and USAID – Final Floor Vote Expected This Week","The House of Representatives has advanced a $9.4 billion spending cut package, proposed by President Trump, to be voted on later this week on the House floor.  This includes cuts to National Public Radio (NPR), Public Broadcasting Service (PBS), and the U.S.
…",,,,2025-06-11T22:30:47Z,https://www.thegatewaypundit.com/2025/06/just-house-votes-advance-doge-cuts-npr-pbs/,
USAID funding,Forbes,,"Loss Of MRNA, Bird Flu Vaccines Threatens Our Biosecurity",Robert F. Kennedy Jr's HHS has cancelled Moderna's mRNA bird flu vaccine. That and new restrictions on Covid vaccines puts us at increased risk of deaths and a pandemic.,,,,2025-05-29T15:29:10Z,https://www.forbes.com/sites/judystone/2025/05/29/loss-of-mrna-bird-flu-vaccines-threatens-our-biosecurity/,
USAID funding,The Daily Caller,,Lawyer Who Bulletproofed Biden Bucks Now Fighting Trump Admin To Keep Gravy Train Rolling,A former Biden administration official is now backing several legal efforts to ensure money keeps flowing to left-wing organizations.,,,,2025-06-03T14:15:23Z,https://dailycaller.com/2025/06/03/daniel-jacobson-biden-omb-fighting-trump-admin/,
USAID funding,Biztoc.com,,Why Senate Republicans might not let Trump give back $9.3 billion,"Trump's effort to codify DOGE cuts to via rescission package could be in trouble in the Senate as funding PBS, NPR, and USAID remains popular with some senators",,,,2025-06-16T10:49:16Z,https://biztoc.com/x/5c0679c936fe6eb9,
USAID funding,Activistpost.com,,US Reinstates Funding to Propaganda Outlet NED,"National Endowment for Democracy weaponizes “democracy” in Venezuela, Nicaragua and Cuba The brief freeze and rapid partial reinstatement of National Endowment for Democracy (NED) funding in early 2025 helped expose it as a US regime-change tool. Created to r…",,,,2025-06-03T02:45:00Z,https://www.activistpost.com/us-reinstates-funding-to-propaganda-outlet-ned/,
USAID funding,Activistpost.com,,US Reinstates Funding To Propaganda Outlet,"NED Weaponizes “Democracy” in Venezuela, Nicaragua and Cuba. The brief freeze and rapid partial reinstatement of National Endowment for Democracy (NED) funding in early 2025 helped expose it as a US regime-change tool. Created to rebrand CIA covert operations…",,,,2025-05-27T01:50:00Z,https://www.activistpost.com/us-reinstates-funding-to-propaganda-outlet/,
USAID funding,MSNBC,,Trump's plan to make Musk's DOGE cuts legal could fail. The backup plan is worse.,President Donald Trump sent Congress a memo Tuesday asking Republicans to sign off on his administration's spending cuts following Elon Musk's DOGE rampage.,,,,2025-06-05T10:00:00Z,https://www.msnbc.com/opinion/msnbc-opinion/trump-musk-doge-congress-recission-rcna210903,
USAID funding,NPR,,A promising new HIV vaccine was set to start trials. Then came Trump's latest cuts,"On May 30, a team of researchers funded by the National Institutes of Health got the word: Funding for their vaccine development program will end next year.",,,,2025-06-10T14:16:46Z,https://www.npr.org/sections/goats-and-soda/2025/06/10/g-s1-71561/hiv-vaccine-trump-cuts,
USAID funding,Voxeurop.eu,,"The European media is under pressure from politicians and big business, but a fightback is brewing","Between US funding cuts, authoritarian laws and an economic crunch, European journalism is going through a rough patch. The trends are true for the world as a whole, as is confirmed by RSF's 2025 report. But media outlets are looking for solutions and beginni…",,,,2025-05-26T09:39:06Z,https://voxeurop.eu/en/european-media-pressure-politicians-business/,
USAID funding,Ssir.org,,"Philanthropy Must Stand, Deliver, and Listen (Blog)",Any response to this moment must include careful reflection on philanthropy's role in a democratic society.,,,,2025-06-17T12:00:00Z,https://ssir.org/articles/entry/philanthropy-must-stand-deliver-and-listen,
foreign aid,BBC News,,Government struggles to cut foreign aid spent on asylum hotels,Foreign aid can be spent on supporting asylum seekers in the first year after their arrival.,,,,2025-06-07T00:21:07Z,https://www.bbc.com/news/articles/cgmjd8evd0go,
foreign aid,BBC News,,How the West is helping Russia to fund its war on Ukraine,Data shows that Russian fossil fuel revenues are three times higher than aid allocated to Ukraine.,,,,2025-05-29T23:01:27Z,https://www.bbc.com/news/articles/cdxk454kxz8o,
foreign aid,BBC News,,Foreign Office staff told to consider resigning if they disagree over Gaza,"More than 300 Foreign Office staff had raised concerns about potential UK ""complicity"" in Israel's conduct in Gaza.",,,,2025-06-10T04:02:45Z,https://www.bbc.com/news/articles/cy8nzx1475ro,
foreign aid,BBC News,,"Gaza aid trucks rushed by desperate and hungry crowds, WFP says","""Starving people will not let a food truck pass. They need to feed their families"", the World Food Programme said.",,,,2025-05-31T17:01:20Z,https://www.bbc.com/news/articles/czxy33z7p2lo,
foreign aid,BBC News,,UN calls for investigation into killings near Gaza aid distribution site,"Antonio Guterres says he is ""appalled"" by reports of Palestinians being killed and injured while seeking aid in Gaza.",,,,2025-06-02T21:15:33Z,https://www.bbc.com/news/articles/c753e0p29z0o,
foreign aid,BBC News,,Hundreds of lawyers call for UK sanctions on Israel over Gaza war,"Their letter warns of genocide in Gaza, and calls on the UK to take concrete actions to meet its international legal obligations.",,,,2025-05-27T17:22:57Z,https://www.bbc.com/news/articles/cx274gj54xpo,
foreign aid,Yahoo Entertainment,,US aid kept many hungry Somali children alive. Now that money is disappearing,The U.S. Agency for International Development once provided 65% of Somalia’s foreign aid. Now that funding is disappearing. The money had been crucial in a...,,,,2025-05-27T03:01:23Z,https://www.yahoo.com/news/us-aid-kept-many-hungry-030123140.html,
foreign aid,BBC News,,"As Israel faces diplomatic 'tsunami', Trump is staying quiet","This has been a tumultuous week for the Jewish state, the BBC's Paul Adams writes.",,,,2025-05-23T18:23:39Z,https://www.bbc.com/news/articles/czxypdqnly4o,
foreign aid,NPR,,Israeli forces seize Gaza-bound boat and detain Greta Thunberg and other activists,"Israeli forces said they took command of the vessel at sea, detaining Swedish climate activist Thunberg and the rest of the crew.",,,,2025-06-09T08:44:38Z,https://www.npr.org/2025/06/09/nx-s1-5427962/israel-gaza-boat-greta-thunberg-detain,
foreign aid,BBC News,,"Men 'livestreamed' Russia-linked arson plot, court hears","Around £1m of damage was caused by the blaze at the warehouse, the Old Bailey hears.",,,,2025-06-04T15:31:38Z,https://www.bbc.com/news/articles/cdd2p745zqno,
foreign aid,BBC News,,UK threatens to sue Abramovich over Chelsea sale,The proceeds have been frozen since the UK government forced the club's sale following Russia's invasion of Ukraine.,,,,2025-06-03T02:52:13Z,https://www.bbc.com/news/articles/cvgn45d72eyo,
foreign aid,Time,,Israel Boards Aid Flotilla Carrying Greta Thunberg— What’s Next For the Ship and its Crew,"The Madleen, a ship carrying aid to Gaza, was intercepted by Israeli forces on June 9. Here's what we know about the status its crew.",,,,2025-06-09T15:13:36Z,https://time.com/7292250/freedom-flotilla-greta-thunberg-gaza-ship-intercepted/,
foreign aid,NPR,,He led George W. Bush's PEPFAR program to stop AIDS. Now he fears for its future,"Dr. Mark Dybul was an architect of PEPFAR, a program credited with saving 26 million lives. Now its future could be in jeopardy as Congress reviews the Trump administration's funding rescission memo.",,,,2025-06-06T20:14:17Z,https://www.npr.org/sections/goats-and-soda/2025/06/06/g-s1-70995/hiv-aids-pepfar-bush,
foreign aid,BBC News,,Victims were young couple who were to marry,Yaron Lischinsky and Sarah Milgrim were shot dead outside a Jewish museum in the American capital.,,,,2025-05-22T11:21:18Z,https://www.bbc.com/news/articles/ckgn6nd3wlvo,
foreign aid,BBC News,,North and South Korea are in an underground war - Kim Jong Un might now be winning,The neighbouring countries have long been embroiled in a war of information. But has there been a recent shift in who has the ‘upper hand’?,,,,2025-05-30T23:42:47Z,https://www.bbc.com/news/articles/c98pnx35xj2o,
foreign aid,NPR,,Trump again blasts Harvard over international students as judge blocks revocation,"In a post on Truth Social, Trump said the home countries of some of Harvard's international students are ""not at all friendly to the United States"" and ""pay NOTHING toward their student's education.""",,,,2025-05-25T15:27:03Z,https://www.npr.org/2025/05/25/nx-s1-5411722/trump-again-blasts-harvard-over-international-students-as-judge-blocks-revocation,
foreign aid,BBC News,,"Gaza now worse than hell on earth, humanitarian chief tells BBC","The situation in Gaza surpasses ""any acceptable, legal, moral, and humane standard"", the ICRC tells BBC's Jeremy Bowen.",,,,2025-06-04T17:10:17Z,https://www.bbc.com/news/articles/cvgq0gy82wjo,
foreign aid,Time,,"Israel’s Netanyahu Accuses France, Britain, and Canada Leaders of ‘Emboldening’ Hamas: ‘You’re On the Wrong Side of History’","The Israeli Prime Minister said that the three countries' leaders are ""on the wrong side of history.""",,,,2025-05-23T11:24:53Z,https://time.com/7288320/israel-netanyahu-accuses-france-britain-canada-leaders-emboldening-hamas/,
foreign aid,BBC News,,EU says Israeli strikes in Gaza 'go beyond what is necessary' to fight Hamas,"Kaja Kallas, the EU's top diplomat, says the bloc also does not support a new aid distribution model which bypasses the UN and other humanitarian organisations.",,,,2025-05-28T12:46:51Z,https://www.bbc.com/news/articles/cj937k0wg3do,
foreign aid,NPR,,HIV prevention drug hailed as a 'breakthrough' gets FDA approval,"A drug called lenacapavir, administered in two injections a year, offers protection from HIV comparable to daily pills. One looming question: Will it be affordable for lower resource countries?",,,,2025-06-18T20:59:00Z,https://www.npr.org/sections/goats-and-soda/2025/06/18/g-s1-73130/hiv-prevention-drug-lenacapavir-fda-breakthrough,
foreign aid,ABC News,,Trump threats to withdraw from Ukraine war could imperil 30% of Kyiv's weapons,President Donald Trump -- clearly frustrated by the failure of his diplomatic efforts to date -- has raised the prospect of entirely abandoning American engagement.,,,,2025-06-19T09:41:24Z,https://abcnews.go.com/International/trumps-threats-abandon-ukraine-war-pose-battlefield-conundrums/story?id=122624970,
foreign aid,Business Insider,,Elon Musk said DOGE 'became the whipping boy' for all government problems,"Musk said DOGE ""is going to continue, just as a way of life.""",,,,2025-06-02T07:49:35Z,https://www.businessinsider.com/elon-musk-doge-became-whipping-boy-for-everything-2025-6,
foreign aid,BBC News,,Suspect charged with murder of two Israeli embassy workers in Washington DC,"The attack is being investigated as a hate crime and could lead to the death penalty, prosecutors say.",,,,2025-05-22T23:08:25Z,https://www.bbc.com/news/articles/c0mr8x9vjwgo,
foreign aid,BBC News,,'Don't let beautiful Tehran become Gaza': Iranians tell of shock and confusion,Iranians say they are caught between their country's regime and Israeli destruction as the conflict intensifies.,,,,2025-06-16T19:04:30Z,https://www.bbc.com/news/articles/clylwvzxy4wo,
foreign aid,ABC News,,Trump vowed to be a 'peacemaker' but foreign conflicts only ramping up on his watch,"President Trump said he wanted his legacy to be that of a ""peacemaker and a unifier."" Six months into his term, conflicts are raging on three fronts.",,,,2025-06-18T20:49:16Z,https://abcnews.go.com/Politics/trump-vowed-peacemaker-foreign-conflicts-ramping-watch/story?id=122937241,
foreign aid,Time,,Why the U.K. and Allies Sanctioned Israeli Ministers Ben-Gvir and Smotrich—and What Comes Next,The U.K. and allies sanctioned Itamar Ben-Gvir and Bezalel Smotrich for inciting violence and expanding settlements in the occupied West Bank.,,,,2025-06-10T20:59:04Z,https://time.com/7292990/israel-ben-gvir-smotrich-sanctions-west-bank-gaza/,
